Name,Reviews,Price,Cuisines,Style,Phone,Link,RankingN,Ranking,Rating,Hotel,Tourism,University,Cafe,Pub,Luas,Museum,Restaurant,Company,Company KNN,Liffey,District,Price Area,Rating_G
Morrison Grill,368,Average,"['Irish', 'Bar', 'Grill']",Irish,+353 1 887 2400,/Restaurant_Review-g186605-d3845698-Reviews-Morrison_Grill-Dublin_County_Dublin.html,0.0038759689922480615,258,4.0,3.709444281769,3.370497510592509,2.360955187839922,3.878841295365448,3.336816758456301,2.0936973636129164,3.4334912227494185,3.5823213129556346,2.4854189325385705,3.556946389272198,3.0170747023749853,2,4.988359627447253,4
Art Tea at The Merrion Hotel,140,Expensive,"['Irish', 'Vegetarian Friendly', 'Gluten Free Options']",Irish,+353 1 603 0600,/Restaurant_Review-g186605-d6222881-Reviews-Art_Tea_at_The_Merrion_Hotel-Dublin_County_Dublin.html,0.003861003861003861,259,4.5,2.4238961312088443,1.9870843532597628,2.2178669946375025,3.0414735715520633,2.1871016773248235,0.6429780771172103,2.958646691943648,2.3341599775774022,4.079565186644942,5.410361813160229,0.5931928198983429,2,4.988359627447253,5
Acapulco,794,Average,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']",Mexican,+353 1 677 1085,/Restaurant_Review-g186605-d982352-Reviews-Acapulco-Dublin_County_Dublin.html,0.003846153846153847,260,4.0,3.689817592447471,3.420803443586427,2.8617638640483904,3.907716044462461,3.829079824802825,0.7665711171122805,3.506544227488768,3.8353933947350787,2.746279228665068,3.556946389272198,1.9355096735167203,2,4.988359627447253,4
Metro Cafe,519,Average,"['Irish', 'Cafe', 'European']",,+353 1 679 4515,/Restaurant_Review-g186605-d2205601-Reviews-Metro_Cafe-Dublin_County_Dublin.html,0.0038314176245210726,261,4.0,3.06176353415854,2.993203013138124,2.9333079606496,4.013590124484843,3.1716278100178714,1.2689074930987372,3.470017725119093,3.4791268718416863,3.1375696728548133,3.7376370649439807,1.022679360616231,2,4.988359627447253,4
The Pepper Pot,264,Average,"['Irish', 'Cafe', 'European']",,011 353 1 707 1610,/Restaurant_Review-g186605-d1951654-Reviews-The_Pepper_Pot-Dublin_County_Dublin.html,0.0037878787878787884,264,4.5,3.2678437720345954,3.2698856446046736,3.362572540256859,3.869216378999776,3.6110304128640967,1.3136924634433984,3.3969647203797435,3.6806017330641567,3.007139524791565,3.7376370649439807,1.2159765305437134,2,4.988359627447253,5
Saba,1222,Average,"['Asian', 'Thai', 'Vietnamese']",Asian,+353 1 679 2000,/Restaurant_Review-g186605-d779748-Reviews-Saba-Dublin_County_Dublin.html,0.0037735849056603774,265,4.0,1.8056554175806772,1.106730525866197,1.0016173524169367,1.7517347785521376,1.2653473450383796,0.32429000791681184,1.2784275829386134,1.4213805758195024,3.4853834010234763,4.47928335330697,0.4013094645525147,4,4.262322752328455,4
Pinocchio Italian Restaurant,329,Average,"['Italian', 'Mediterranean', 'European']",Italian,+353 1 497 0111,/Restaurant_Review-g186605-d2026195-Reviews-Pinocchio_Italian_Restaurant-Dublin_County_Dublin.html,0.003759398496240601,266,4.5,3.4542973205891223,2.8674381806533287,2.003234704833873,3.6959678844176964,3.10224845167373,0.8981007457857014,3.2143322085313706,3.1486589592267804,2.478172813201723,3.556946389272198,3.0170747023749853,8,2.9782626877019576,5
The Brewer's Dining Hall - Guinness Storehouse,494,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 408 4800,/Restaurant_Review-g186605-d1554254-Reviews-The_Brewer_s_Dining_Hall_Guinness_Storehouse-Dublin_County_Dublin.html,0.003745318352059925,267,4.5,1.3051748398816851,1.3582601908357872,1.216249642220566,1.7036101967237822,1.1398037442251725,0.7863652069907667,1.64369260663536,1.191650093815832,0.7970731270531858,1.7698098207673258,2.117956914312108,8,2.9782626877019576,5
The Oval Bar,513,Average,"['Irish', 'Bar', 'European']",,+353 1 872 1259,/Restaurant_Review-g186605-d2348121-Reviews-The_Oval_Bar-Dublin_County_Dublin.html,0.00373134328358209,268,4.0,0.8537609854865159,0.8048949279026887,0.3577204830060488,1.000991302029793,0.5120857401591354,0.18777554830609114,0.6209505402844693,0.5786259733889245,2.260789233096309,2.9245301565680624,0.3727094480662621,4,4.262322752328455,4
The Lobster Pot,438,Expensive,"['Irish', 'Seafood', 'European']",Seafood,+353 1 668 0025,/Restaurant_Review-g186605-d696286-Reviews-The_Lobster_Pot-Dublin_County_Dublin.html,0.0037174721189591076,269,4.0,0.785067572861164,0.6036711959270166,0.21463228980362928,0.9239919711044242,0.558338645721896,0.2032715887002831,0.54789753554512,0.5761689628862114,1.862252669569716,2.9245301565680624,0.3240311862902465,4,4.262322752328455,4
O'Neills Victorian Pub,391,Average,"['Steakhouse', 'Irish', 'Bar']",Steakhouse,+353 1 671 4074,/Restaurant_Review-g186605-d3347071-Reviews-O_Neills_Victorian_Pub-Dublin_County_Dublin.html,0.003703703703703704,270,4.0,2.7575498496748385,2.968050046641165,3.291028443655649,2.92597457516401,2.1507601086683685,0.8633803561290376,3.3239117156403952,2.1695402738956275,4.181010857360802,4.775867576613491,1.7613203120469283,2,4.988359627447253,4
Toscana,1632,Average,"['Italian', 'Pizza', 'European']",Italian,+353 1 670 9785,/Restaurant_Review-g186605-d784482-Reviews-Toscana-Dublin_County_Dublin.html,0.003690036900369004,271,4.0,3.640750869143648,2.993203013138124,2.504043381042341,3.734467549880381,3.2211844945493997,0.8150646670999188,3.5430707298584427,3.2739664948651463,2.5288956485596534,3.556946389272198,3.0170747023749853,8,2.9782626877019576,4
The Bankers Bar,608,Average,"['Irish', 'Bar', 'European']",,+353 1 679 3697,/Restaurant_Review-g186605-d2336841-Reviews-The_Bankers_Bar-Dublin_County_Dublin.html,0.0036764705882352936,272,4.0,3.846831107019704,3.445956410083386,3.5056607334592784,3.8403416299027633,3.8786365093343536,1.043587470959709,3.506544227488768,3.899275667805618,2.912939973412552,3.556946389272198,2.0215941425506068,2,4.988359627447253,4
The Atrium Lounge,173,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 645 1324,/Restaurant_Review-g186605-d3442694-Reviews-The_Atrium_Lounge-Dublin_County_Dublin.html,0.0036630036630036634,273,4.5,3.5426174225360025,3.395650477089468,3.5056607334592784,3.330221062522196,3.1815391469241767,3.349915781780666,3.506544227488768,3.110575296434728,3.2824920595917564,4.309885538520337,3.0170747023749853,2,4.988359627447253,5
Fallon & Byrne,1443,Average,"['Irish', 'European', 'Contemporary']",,+353 1 472 1000,/Restaurant_Review-g186605-d778875-Reviews-Fallon_Byrne-Dublin_County_Dublin.html,0.0036496350364963507,274,4.0,0.6869341262535186,0.17607076547871314,0.28617638640483906,0.8181178910820422,0.5352121929405157,0.4820022707598081,0.328738521327072,0.6511077832189597,0.7318580530215615,2.292463506428602,0.23779233655755505,6,3.2442425394411707,4
The Legal Eagle,149,Average,"['Irish', 'Bar', 'Contemporary']",Irish,+353 1 555 2971,/Restaurant_Review-g186605-d12857303-Reviews-The_Legal_Eagle-Dublin_County_Dublin.html,0.003636363636363637,275,4.5,2.6496030584064285,2.213461051732394,1.9316906082326637,2.897099826066997,2.2366583618563527,2.2332771878537776,2.8490671848346234,2.2616781677473674,1.9854366982961171,3.556946389272198,3.0170747023749853,7,3.4450864854590377,5
The Shack Restaurant,1104,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 679 0043,/Restaurant_Review-g186605-d716017-Reviews-The_Shack_Restaurant-Dublin_County_Dublin.html,0.0036231884057971015,276,4.0,3.9351512089665848,3.395650477089468,2.7902197674471805,3.801841964440079,3.667194655333163,1.2689074930987372,3.28738521327072,3.733427458872488,2.6448335579492075,3.556946389272198,3.0170747023749853,2,4.988359627447253,4
O'connell's,312,Average,"['Irish', 'Bar', 'International']",,+353 1 874 5730,/Restaurant_Review-g186605-d8055130-Reviews-O_connell_s-Dublin_County_Dublin.html,0.003584229390681004,279,4.0,0.6182407136281667,0.2515296649695902,0.07154409660120976,0.6063697310372784,0.3700232445020849,0.2692858345482851,0.219159014218048,0.3980357014395149,0.8550420817479629,3.3415086388875594,0.23029271347028896,4,4.262322752328455,4
Charlotte Quay Restaurant,232,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 908 9490,/Restaurant_Review-g186605-d10731663-Reviews-Charlotte_Quay_Restaurant-Dublin_County_Dublin.html,0.0035714285714285718,280,4.0,1.5406951117400345,2.037390286253681,1.0731614490181465,1.665110531261098,1.1100697335062548,0.5114375239359795,1.5706396018960107,1.1977926200726143,3.5433523557182527,4.289147861345849,1.437525490955087,4,4.262322752328455,4
Catch-22,796,Average,"['Irish', 'Seafood', 'European']",Seafood,+353 1 441 4425,/Restaurant_Review-g186605-d8444491-Reviews-Catch_22-Dublin_County_Dublin.html,0.0035587188612099642,281,4.5,2.9047500195863067,3.169273778616837,3.291028443655649,3.878841295365448,3.042780430235895,2.2184872727024283,3.5795972322281173,3.227283295313598,3.4853834010234763,4.70809196841936,0.9198714514909444,2,4.988359627447253,5
Fade Street Social,3155,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 604 0066,/Restaurant_Review-g186605-d3601690-Reviews-Fade_Street_Social-Dublin_County_Dublin.html,0.0035460992907801413,282,4.0,3.238403738052302,3.09381487912596,3.147940250453229,3.984715375387829,3.3731583271127565,0.9409875791518724,3.506544227488768,3.520896050387808,2.94192445075994,3.7376370649439807,1.1891647570878845,2,4.988359627447253,4
Kerala Kitchen,170,Average,"['Indian', 'Asian', 'Vegetarian Friendly']",Indian,+353 1 668 7371,/Restaurant_Review-g186605-d9868766-Reviews-Kerala_Kitchen-Dublin_County_Dublin.html,0.00353356890459364,283,4.5,1.9528555874921456,1.131883492363156,1.0016173524169367,1.924983273134217,1.3314229244137519,0.3418281409980272,1.3880070900476371,1.511061459168529,3.586829071739336,4.47928335330697,0.4083364284385184,4,4.262322752328455,5
Le Bon Crubeen,1445,Average,"['Fusion', 'Vegetarian Friendly', 'Vegan Options']",,+353 1 704 0126,/Restaurant_Review-g186605-d1675018-Reviews-Le_Bon_Crubeen-Dublin_County_Dublin.html,0.0035211267605633804,284,4.0,3.895897830323527,2.7919792811624515,1.9316906082326637,2.531353004171496,2.167279003512212,1.5296419094888893,2.1550636398108054,2.184282336911906,3.2607537015812147,2.3133107837833293,2.0154276157059905,1,3.665173921307736,4
The Port House,841,Average,"['Mediterranean', 'European', 'Spanish']",European,+353 1 677 0298,/Restaurant_Review-g186605-d781390-Reviews-The_Port_House-Dublin_County_Dublin.html,0.003508771929824561,285,4.0,3.552430767196767,3.2698856446046736,3.6487489266616984,3.955840626290816,3.7597004664586837,1.1837158239507657,3.470017725119093,3.7604545744023303,2.94192445075994,3.7376370649439807,1.423701366226205,2,4.988359627447253,4
Yamamori Izakaya & Sake Bar,436,Average,"['Japanese', 'Bar', 'Sushi']",Asian,+353 1 645 8001,/Restaurant_Review-g186605-d2486893-Reviews-Yamamori_Izakaya_Sake_Bar-Dublin_County_Dublin.html,0.0034965034965034965,286,4.0,3.6800042477867065,3.2698856446046736,2.8617638640483904,3.917340960828132,3.729966455739767,0.7477490584331844,3.5430707298584427,3.802223752948453,2.7825098253493032,3.7376370649439807,1.7688153367944528,2,4.988359627447253,4
Kokoro Ramen Bar,334,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 547 0658,/Restaurant_Review-g186605-d9853471-Reviews-Kokoro_Ramen_Bar-Dublin_County_Dublin.html,0.003484320557491289,287,4.0,3.140270291444656,3.244732678107714,3.5056607334592784,3.9943402917535007,3.333512979487533,1.127917771643322,3.3969647203797435,3.5675792499393566,3.050616240812648,3.7376370649439807,1.0925733768844568,2,4.988359627447253,4
Kumpir Cafe,68,Average,"['Cafe', 'European', 'Vegetarian Friendly']",European,+353 1 865 6772,/Restaurant_Review-g186605-d14208385-Reviews-Kumpir_Cafe-Dublin_County_Dublin.html,0.003472222222222222,288,4.5,3.552430767196767,3.5968742090651404,2.2894110912387124,3.5515941389326304,3.1319824623926475,1.8926077863167603,3.616123734597792,3.261681442351581,2.8694632573914687,4.309885538520337,3.0170747023749853,1,3.665173921307736,5
Shanahan's on The Green,835,Expensive,"['Steakhouse', 'Irish', 'European']",Steakhouse,+353 1 407 0939,/Restaurant_Review-g186605-d715996-Reviews-Shanahan_s_on_The_Green-Dublin_County_Dublin.html,0.0034602076124567475,289,4.0,2.777176538996368,2.4146847837080663,3.2194843470544394,3.0703483206490763,2.3886321944197086,3.349915781780666,3.1412792037920214,2.6904265004707955,3.2462614629075204,4.70809196841936,0.6654693809694301,2,4.988359627447253,4
Marco Pierre White Steakhouse and Grill,1327,Average,"['Steakhouse', 'European', 'Vegetarian Friendly']",Steakhouse,+353 1 677 1155,/Restaurant_Review-g186605-d1494288-Reviews-Marco_Pierre_White_Steakhouse_and_Grill-Dublin_County_Dublin.html,0.003448275862068965,290,4.0,2.9538167428901296,3.1944267451137964,3.720293023262908,3.7248426335147102,3.009742640548209,3.349915781780666,3.798756246446165,3.1388309172159286,3.4056760883181574,5.333559691898606,0.9622087143764358,2,4.988359627447253,4
Sitar Indian Cuisine,307,Average,"['Indian', 'Asian', 'Vegetarian Friendly']",Indian,+353 1 670 6863,/Restaurant_Review-g186605-d12159609-Reviews-Sitar_Indian_Cuisine-Dublin_County_Dublin.html,0.003424657534246575,292,4.5,3.886084485662762,3.697486075052976,2.5755874776435514,3.782592131708737,3.7200551188334607,1.293403776749292,3.5430707298584427,3.654803122785669,2.768017586675609,3.556946389272198,3.0170747023749853,2,4.988359627447253,5
Hatch & Sons,773,Average,"['Irish', 'Cafe', 'European']",,+353 1 661 0075,/Restaurant_Review-g186605-d3679796-Reviews-Hatch_Sons-Dublin_County_Dublin.html,0.0034129692832764505,293,4.0,2.8262432623001907,2.7668263146654923,2.8617638640483904,3.3013463134251824,2.5240871321392215,1.753882608262129,3.28738521327072,2.880844814431057,3.5795829524024887,4.70809196841936,0.7120749089889754,2,4.988359627447253,4
The Port House Pintxo,505,Average,"['Mediterranean', 'European', 'Spanish']",European,+353 1 672 8590,/Restaurant_Review-g186605-d778741-Reviews-The_Port_House_Pintxo-Dublin_County_Dublin.html,0.003401360544217687,294,4.0,3.9547778982881137,3.395650477089468,2.8617638640483904,3.8403416299027633,3.673802213270701,1.1754090462388302,3.1778057061616964,3.7076288485939997,2.6738180352965957,3.556946389272198,3.0170747023749853,2,4.988359627447253,4
Al Boschetto Restaurant,315,Average,"['Italian', 'Pizza', 'European']",Italian,+353 1 667 3784,/Restaurant_Review-g186605-d743268-Reviews-Al_Boschetto_Restaurant-Dublin_County_Dublin.html,0.0033783783783783786,296,4.0,0.7654408835396349,0.6791300954178936,0.14308819320241953,0.8373677238133844,0.5418197508780529,0.19487584536245875,0.657477042654144,0.5503703526077244,1.7897914762012446,2.9245301565680624,0.3234888851534268,4,4.262322752328455,4
"Saba, Baggot Street",175,Average,"['Asian', 'Thai', 'Vegetarian Friendly']",Asian,+353 1 563 1999,/Restaurant_Review-g186605-d10153439-Reviews-Saba_Baggot_Street-Dublin_County_Dublin.html,0.0033444816053511705,299,4.5,1.844908796223736,1.157036458860115,1.0016173524169367,1.7324849458207954,1.2356133343194622,0.32025963496947096,1.2784275829386134,1.418923565316789,3.4346605656655465,4.47928335330697,0.4040856405188145,4,4.262322752328455,5
Osteria Lucio,367,Average,"['Italian', 'Vegetarian Friendly', 'Vegan Options']",Italian,+353 1 662 4199,/Restaurant_Review-g186605-d7893435-Reviews-Osteria_Lucio-Dublin_County_Dublin.html,0.0033333333333333327,300,4.0,1.74677534961609,2.0876962192475994,1.2877937388217755,1.8576088585745196,1.2851700188509914,0.3435811058236581,1.534113099526336,1.4054100075518676,3.49987563969717,4.289147861345849,0.8165677214930152,2,4.988359627447253,4
L. Mulligan Grocer,743,Average,"['Irish', 'Bar', 'European']",,+353 1 670 9889,/Restaurant_Review-g186605-d2037047-Reviews-L_Mulligan_Grocer-Dublin_County_Dublin.html,0.003322259136212625,301,4.0,1.5112550777577407,1.3582601908357872,0.8585291592145171,1.462987287582005,1.2190944394756191,0.7282425612566665,1.3880070900476371,1.2100776725861797,0.5434589502635357,1.6895028538020893,1.1979054367856514,7,3.4450864854590377,4
Old Music Shop Restaurant,222,Average,"['Irish', 'European', 'Healthy']",,+353 1 879 7888,/Restaurant_Review-g186605-d7086270-Reviews-Old_Music_Shop_Restaurant-Dublin_County_Dublin.html,0.0033112582781456954,302,4.0,2.8262432623001907,1.861319520774968,1.216249642220566,1.8287341094775065,1.4305362934768104,1.1591404089206458,2.118537137441131,1.5479166167092249,1.2318402872640144,2.1403419318582046,0.6738435028223559,1,3.665173921307736,4
The Oak,466,Average,"['French', 'Irish', 'Contemporary']",Irish,+353 1 671 8267,/Restaurant_Review-g186605-d12498016-Reviews-The_Oak-Dublin_County_Dublin.html,0.003289473684210526,304,4.0,3.7683243497335868,2.993203013138124,2.504043381042341,3.8210917971714218,3.455752801331972,0.8480799447545991,3.616123734597792,3.416473104022504,2.5941107225912776,3.556946389272198,2.9666604220928403,2,4.988359627447253,4
Kinara Kitchen,248,Average,"['Indian', 'Pakistani', 'Vegetarian Friendly']",Indian,+353 1 406 0066,/Restaurant_Review-g186605-d1925702-Reviews-Kinara_Kitchen-Dublin_County_Dublin.html,0.003278688524590164,305,4.5,0.8635743301472805,0.5030593299391805,0.5723527728096781,1.193489629343215,0.7796918366293932,3.349915781780666,0.767056549763168,1.0528290004125442,1.507192822064206,2.2306889164553434,0.2545043672596323,6,3.2442425394411707,5
Ravi's Kitchen,357,Average,"['Indian', 'Asian', 'Vegetarian Friendly']",Indian,+353 1 668 8393,/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,0.0032679738562091504,306,4.5,0.8439476408257514,0.6036711959270166,0.21463228980362928,0.9913663856641218,0.5715537615969705,0.2048878153994291,0.5844240379147947,0.6068815941701247,2.0289134143172003,2.9245301565680624,0.33362369218460397,4,4.262322752328455,5
Kimchi,368,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 872 8318,/Restaurant_Review-g186605-d809609-Reviews-Kimchi-Dublin_County_Dublin.html,0.0032573289902280127,307,4.0,3.120643602123127,2.4398377502050246,1.5739701252266147,2.1559812659103232,1.8699388963230363,3.349915781780666,2.5568551658772267,2.0110630964706355,1.963698340285576,2.1403419318582046,0.93168098334998,1,3.665173921307736,4
The Cedar Tree,694,Average,"['Lebanese', 'Mediterranean', 'Middle Eastern']",Middle Eastern,+353 1 677 2121,/Restaurant_Review-g186605-d692976-Reviews-The_Cedar_Tree-Dublin_County_Dublin.html,0.003246753246753247,308,4.0,3.6800042477867065,3.2950386111016323,3.6487489266616984,4.0328399572161855,3.7497891295523775,1.1511738081720502,3.470017725119093,3.762911584905044,2.9709089281073284,3.556946389272198,1.548343037706469,2,4.988359627447253,4
Yamamori Sushi,845,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 872 0003,/Restaurant_Review-g186605-d785611-Reviews-Yamamori_Sushi-Dublin_County_Dublin.html,0.0032362459546925572,309,4.0,3.7290709710905294,3.2698856446046736,2.504043381042341,3.801841964440079,3.227792052486937,2.106865271560168,3.3604382180100694,3.4889549138525378,2.615849080601819,3.556946389272198,3.0170747023749853,1,3.665173921307736,4
Ely Bar & Grill,779,Average,"['Irish', 'Bar', 'International']",,+353 1 672 0010,/Restaurant_Review-g186605-d783130-Reviews-Ely_Bar_Grill-Dublin_County_Dublin.html,0.0032258064516129032,310,4.0,2.3944560972265503,2.238614018229353,1.788602415030244,1.982732771328244,1.5924214629464726,3.349915781780666,2.8855936872042984,1.606884868774338,5.072283535793001,4.775867576613491,3.0170747023749853,1,3.665173921307736,4
O'Sheas Of Talbot Street,895,Average,"['Irish', 'Bar', 'European']",,+353 1 836 5670,/Restaurant_Review-g186605-d1072474-Reviews-O_Sheas_Of_Talbot_Street-Dublin_County_Dublin.html,0.003215434083601286,311,4.0,3.797764383715881,2.6662144486776564,1.8601465116314535,2.4351038405147847,1.9855711602299384,1.8107652874490088,2.264643146919829,2.070031348535749,3.318722656275992,2.3133107837833293,1.8134969453937668,1,3.665173921307736,4
The Duke,435,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 1 679 9553,/Restaurant_Review-g186605-d693004-Reviews-The_Duke-Dublin_County_Dublin.html,0.003205128205128205,312,4.0,3.06176353415854,3.3453445440955503,4.006469409667747,3.7248426335147102,3.168324031049102,3.349915781780666,3.6526502369674665,3.253081905592085,3.325968775612839,4.70809196841936,1.0295222918146747,2,4.988359627447253,4
Mary's Bar & Hardware Shop,188,Cheap,"['Irish', 'Bar', 'Pub']",Irish,+353 1 670 8629,/Restaurant_Review-g186605-d6887570-Reviews-Mary_s_Bar_Hardware_Shop-Dublin_County_Dublin.html,0.003194888178913738,313,4.5,3.1697103254269496,3.5968742090651404,3.720293023262908,3.734467549880381,3.452449022363203,1.8714613306037242,3.8718092511855136,3.5073824926228863,3.0940929568337303,3.556946389272198,1.3318434072533298,2,4.988359627447253,5
Wood Fire Cafe,57,Average,"['Italian', 'Irish', 'Pizza']",Italian,+353 1 860 3529,/Restaurant_Review-g186605-d15813851-Reviews-Wood_Fire_Cafe-Dublin_County_Dublin.html,0.0031847133757961785,314,5.0,2.3846427525657856,1.4588720568236233,1.0731614490181465,1.693985280358111,1.2554360081320741,0.6864581520042349,2.045484132701781,1.2665889141485802,1.0941640198639186,4.227597551454314,0.5629981382367081,7,3.4450864854590377,5
Forest & Marcy,123,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 660 2480,/Restaurant_Review-g186605-d10445955-Reviews-Forest_Marcy-Dublin_County_Dublin.html,0.0031746031746031746,315,4.5,1.5995751797046218,0.980965693381402,1.0731614490181465,1.6169859494327423,1.2025755446317759,0.6753862463267472,1.1323215734599146,1.3059010821919887,2.608602961264972,2.296336391197892,0.31320095327398617,6,3.2442425394411707,5
Peploe's St Stephens Green,1270,Expensive,"['Irish', 'International', 'European']",,+353 1 676 3144,/Restaurant_Review-g186605-d696335-Reviews-Peploe_s_St_Stephens_Green-Dublin_County_Dublin.html,0.0031645569620253164,316,4.0,2.8262432623001907,2.565602582689821,2.8617638640483904,3.3013463134251824,2.517479574201685,1.6421155793042481,3.28738521327072,2.837847130633578,3.644798026434113,4.70809196841936,0.7003924967388404,2,4.988359627447253,4
Mamma Mia Deli Cafe Bar,215,Average,"['Italian', 'Pizza', 'Mediterranean']",Italian,+353 67 69981,/Restaurant_Review-g186605-d2063073-Reviews-Mamma_Mia_Deli_Cafe_Bar-Dublin_County_Dublin.html,0.0031446540880503146,318,4.5,1.9037888641883227,1.961931386762804,1.5024260286254052,2.194480931373008,1.4272325145080418,0.3366749529427805,2.1550636398108054,1.5442311009551553,3.6303057877604186,4.475667298695502,0.7933595523987745,2,4.988359627447253,5
Pitt Bros BBQ,936,Average,"['American', 'Barbecue', 'Gluten Free Options']",American,+353 1 677 8777,/Restaurant_Review-g186605-d4928144-Reviews-Pitt_Bros_BBQ-Dublin_County_Dublin.html,0.003134796238244514,319,4.0,3.6603775584651768,3.3453445440955503,2.8617638640483904,3.936590793559474,3.8522062775842056,0.7346306538992688,3.6526502369674665,3.8317078789810095,2.7535253480019146,3.556946389272198,1.9346907994868845,2,4.988359627447253,4
Fujiyama Dublin Restaurant,236,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 889 9975,/Restaurant_Review-g186605-d6404670-Reviews-Fujiyama_Dublin_Restaurant-Dublin_County_Dublin.html,0.003115264797507788,321,4.0,3.2972838060168885,3.1944267451137964,2.146322898036293,2.897099826066997,2.2597848146377326,2.9385226155970754,2.8855936872042984,2.5208927757835946,2.5941107225912776,2.1403419318582046,1.5555430807816557,1,3.665173921307736,4
The Porterhouse Central,734,Average,"['Irish', 'Brew Pub', 'Bar']",Irish,+353 1 679 7539,/Restaurant_Review-g186605-d2716101-Reviews-The_Porterhouse_Central-Dublin_County_Dublin.html,0.003105590062111801,322,4.0,3.228590393391537,3.4962623430773037,4.578822182477425,3.7055928007833683,3.1914504838304825,2.838911679475141,3.798756246446165,3.2923940736354935,3.1665541502022014,4.309885538520337,1.3000228111383931,2,4.988359627447253,4
Iveagh Bar,201,Average,"['Irish', 'Bar', 'European']",,+353 1 677 2324,/Restaurant_Review-g186605-d4891272-Reviews-Iveagh_Bar-Dublin_County_Dublin.html,0.0030959752321981426,323,4.0,0.9322677427726324,1.0815775593692378,0.3577204830060488,1.1068653820521748,0.7962107314732363,1.2093558778991575,1.2419010805689386,0.7604447505896906,0.31882925082127433,1.6895028538020893,3.0170747023749853,7,3.4450864854590377,4
Le Petit Cafe,71,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']",European,+353 1 808 3690,/Restaurant_Review-g186605-d8594510-Reviews-Le_Petit_Cafe-Dublin_County_Dublin.html,0.00308641975308642,324,5.0,2.8066165729786614,2.691367415174616,3.5056607334592784,3.3590958116192087,2.395239752357246,1.4377320951848354,3.7622297440764902,2.6818269637113,3.7752281744973617,5.333559691898606,0.7725753325542907,2,4.988359627447253,5
Bubble Waffle Factory,104,Cheap,"['Dessert', 'American', 'European']",American,+353 87 775 2557,/Restaurant_Review-g186605-d13357043-Reviews-Bubble_Waffle_Factory-Dublin_County_Dublin.html,0.003058103975535168,327,4.5,3.905711174984291,3.5968742090651404,2.5755874776435514,3.81146688080575,3.6936248870833124,1.2546501055358301,3.5430707298584427,3.641289565020748,2.746279228665068,3.556946389272198,3.0170747023749853,2,4.988359627447253,5
The Brew Dock,349,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 1 888 1842,/Restaurant_Review-g186605-d3193707-Reviews-The_Brew_Dock-Dublin_County_Dublin.html,0.00303951367781155,329,4.0,3.120643602123127,2.6410614821806973,1.788602415030244,2.2618553459327053,1.8369011066353504,3.349915781780666,2.301169649289504,1.8501289085429309,4.282456528076662,4.616777468285847,2.066370713295278,1,3.665173921307736,4
Beef & Lobster,608,Average,"['Steakhouse', 'Seafood', 'European']",Steakhouse,+353 1 531 3810,/Restaurant_Review-g186605-d10597573-Reviews-Beef_Lobster-Dublin_County_Dublin.html,0.0030303030303030303,330,4.0,3.630937524482884,2.993203013138124,2.504043381042341,3.7633422989773946,3.2575260632058547,0.8170526297026015,3.5430707298584427,3.3034506208977032,2.5361417678965004,3.556946389272198,3.0170747023749853,8,2.9782626877019576,4
The Green Hen,1250,Average,"['French', 'Irish', 'European']",,+353 1 670 7238,/Restaurant_Review-g186605-d696278-Reviews-The_Green_Hen-Dublin_County_Dublin.html,0.002994011976047905,334,4.0,3.5818708011790608,3.2950386111016323,3.6487489266616984,4.0328399572161855,3.7861306982088334,1.1166385939268888,3.470017725119093,3.802223752948453,2.9564166894336346,3.7376370649439807,1.5015074135952746,2,4.988359627447253,4
Bleeding Horse,613,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 83 454 4002,/Restaurant_Review-g186605-d696358-Reviews-Bleeding_Horse-Dublin_County_Dublin.html,0.0029850746268656717,335,4.0,2.0411756894390267,1.4337190903266643,1.8601465116314535,2.6564769169252203,1.7311801796347546,2.3927969869861903,2.0089576303321066,2.0319476857436967,2.8767093767283165,2.398029109025621,0.4333922301089541,2,4.988359627447253,4
Davy Byrne's,417,Average,"['Irish', 'Bar', 'European']",,+353 1 671 1298,/Restaurant_Review-g186605-d696203-Reviews-Davy_Byrne_s-Dublin_County_Dublin.html,0.002976190476190476,336,4.0,2.973443432211659,3.2950386111016323,3.720293023262908,3.667093135320684,3.2178807155806317,3.349915781780666,3.6526502369674665,3.3280207259248327,3.318722656275992,4.70809196841936,1.036570098525199,2,4.988359627447253,4
