Name,Reviews,Price,Cuisines,Style,Phone,Link,District,Company KNN,RankingN,Ranking,Rating,Rating_G,Hotel,Tourism,Cafe,Pub,Museum,Restaurant,University,Luas,Company,Liffey,Price Area
Peploe's St Stephens Green,1270,Expensive,"['Irish', 'International', 'European']",,+353 1 676 3144,/Restaurant_Review-g186605-d696335-Reviews-Peploe_s_St_Stephens_Green-Dublin_County_Dublin.html,2,4.70809196841936,0.0031645569620253164,316,4.0,4,2.8262432623001907,2.565602582689821,3.3013463134251824,2.517479574201685,3.28738521327072,2.837847130633578,2.8617638640483904,1.642115579304248,3.6447980264341133,0.7003924967388404,4.988359627447253
Mamma Mia Deli Cafe Bar,215,Average,"['Italian', 'Pizza', 'Mediterranean']",Italian,+353 67 69981,/Restaurant_Review-g186605-d2063073-Reviews-Mamma_Mia_Deli_Cafe_Bar-Dublin_County_Dublin.html,2,4.475667298695502,0.0031446540880503146,318,4.5,5,1.9037888641883227,1.961931386762804,2.194480931373008,1.4272325145080418,2.1550636398108054,1.5442311009551553,1.5024260286254052,0.3366749529427805,3.6303057877604186,0.7933595523987745,4.988359627447253
Pitt Bros BBQ,936,Average,"['American', 'Barbecue', 'Gluten Free Options']",American,+353 1 677 8777,/Restaurant_Review-g186605-d4928144-Reviews-Pitt_Bros_BBQ-Dublin_County_Dublin.html,2,3.556946389272198,0.003134796238244514,319,4.0,4,3.6603775584651768,3.3453445440955503,3.936590793559474,3.8522062775842056,3.6526502369674665,3.8317078789810095,2.8617638640483904,0.7346306538992688,2.7535253480019146,1.9346907994868845,4.988359627447253
Fujiyama Dublin Restaurant,236,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 889 9975,/Restaurant_Review-g186605-d6404670-Reviews-Fujiyama_Dublin_Restaurant-Dublin_County_Dublin.html,1,2.1403419318582046,0.003115264797507788,321,4.0,4,3.2972838060168885,3.1944267451137964,2.897099826066997,2.2597848146377326,2.8855936872042984,2.5208927757835946,2.146322898036293,2.9385226155970754,2.5941107225912776,1.5555430807816557,3.665173921307736
The Porterhouse Central,734,Average,"['Irish', 'Brew Pub', 'Bar']",Irish,+353 1 679 7539,/Restaurant_Review-g186605-d2716101-Reviews-The_Porterhouse_Central-Dublin_County_Dublin.html,2,4.309885538520337,0.003105590062111801,322,4.0,4,3.228590393391537,3.496262343077304,3.705592800783368,3.1914504838304825,3.798756246446165,3.292394073635493,4.578822182477425,2.838911679475141,3.166554150202201,1.3000228111383931,4.988359627447253
Iveagh Bar,201,Average,"['Irish', 'Bar', 'European']",,+353 1 677 2324,/Restaurant_Review-g186605-d4891272-Reviews-Iveagh_Bar-Dublin_County_Dublin.html,7,1.6895028538020893,0.0030959752321981426,323,4.0,4,0.9322677427726324,1.0815775593692378,1.1068653820521748,0.7962107314732363,1.2419010805689386,0.7604447505896906,0.3577204830060488,1.2093558778991575,0.31882925082127433,3.0170747023749853,3.4450864854590377
Le Petit Cafe,71,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']",European,+353 1 808 3690,/Restaurant_Review-g186605-d8594510-Reviews-Le_Petit_Cafe-Dublin_County_Dublin.html,2,5.333559691898606,0.00308641975308642,324,5.0,5,2.8066165729786614,2.691367415174616,3.3590958116192087,2.395239752357246,3.76222974407649,2.6818269637112997,3.5056607334592784,1.4377320951848354,3.7752281744973617,0.7725753325542907,4.988359627447253
Bubble Waffle Factory,104,Cheap,"['Dessert', 'American', 'European']",American,+353 87 775 2557,/Restaurant_Review-g186605-d13357043-Reviews-Bubble_Waffle_Factory-Dublin_County_Dublin.html,2,3.556946389272198,0.003058103975535168,327,4.5,5,3.905711174984291,3.5968742090651404,3.81146688080575,3.693624887083312,3.5430707298584427,3.641289565020748,2.5755874776435514,1.25465010553583,2.746279228665068,3.0170747023749853,4.988359627447253
The Brew Dock,349,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 1 888 1842,/Restaurant_Review-g186605-d3193707-Reviews-The_Brew_Dock-Dublin_County_Dublin.html,1,4.6167774682858465,0.00303951367781155,329,4.0,4,3.120643602123127,2.6410614821806973,2.2618553459327053,1.8369011066353504,2.301169649289504,1.8501289085429309,1.788602415030244,3.349915781780666,4.282456528076662,2.066370713295278,3.665173921307736
Beef & Lobster,608,Average,"['Steakhouse', 'Seafood', 'European']",Steakhouse,+353 1 531 3810,/Restaurant_Review-g186605-d10597573-Reviews-Beef_Lobster-Dublin_County_Dublin.html,8,3.556946389272198,0.0030303030303030303,330,4.0,4,3.6309375244828836,2.9932030131381238,3.7633422989773946,3.2575260632058547,3.5430707298584427,3.3034506208977032,2.5040433810423406,0.8170526297026015,2.5361417678965004,3.0170747023749853,2.9782626877019576
The Green Hen,1250,Average,"['French', 'Irish', 'European']",,+353 1 670 7238,/Restaurant_Review-g186605-d696278-Reviews-The_Green_Hen-Dublin_County_Dublin.html,2,3.7376370649439807,0.0029940119760479052,334,4.0,4,3.5818708011790608,3.2950386111016323,4.0328399572161855,3.7861306982088334,3.470017725119093,3.802223752948453,3.6487489266616975,1.1166385939268888,2.9564166894336346,1.5015074135952746,4.988359627447253
Bleeding Horse,613,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 83 454 4002,/Restaurant_Review-g186605-d696358-Reviews-Bleeding_Horse-Dublin_County_Dublin.html,2,2.398029109025621,0.0029850746268656717,335,4.0,4,2.0411756894390267,1.4337190903266643,2.6564769169252203,1.7311801796347546,2.0089576303321066,2.0319476857436967,1.8601465116314533,2.3927969869861903,2.8767093767283165,0.4333922301089541,4.988359627447253
Davy Byrne's,417,Average,"['Irish', 'Bar', 'European']",,+353 1 671 1298,/Restaurant_Review-g186605-d696203-Reviews-Davy_Byrne_s-Dublin_County_Dublin.html,2,4.70809196841936,0.002976190476190476,336,4.0,4,2.973443432211659,3.2950386111016323,3.667093135320684,3.217880715580632,3.6526502369674665,3.3280207259248327,3.7202930232629083,3.349915781780666,3.318722656275992,1.036570098525199,4.988359627447253
Opium,412,Average,"['Asian', 'Thai', 'Fusion']",Asian,+353 1 526 7711,/Restaurant_Review-g186605-d5770594-Reviews-Opium-Dublin_County_Dublin.html,8,4.70809196841936,0.002967359050445104,337,4.0,4,2.6103496797633703,2.012237319756722,2.848975244238641,2.180494119387286,2.702961175355925,2.3992707558992983,2.5755874776435514,0.791942265196375,2.6810641546334435,0.5857941149497093,2.9782626877019576
Voila,166,Average,"['Cafe', 'European', 'Vegetarian Friendly']",European,+353 1 662 9353,/Restaurant_Review-g186605-d2316330-Reviews-Voila-Dublin_County_Dublin.html,2,5.174074006512512,0.002958579881656805,338,4.5,5,2.3159493399404343,1.9116254537688857,2.8778499933356545,2.018608949917624,2.8855936872042984,2.1879678526659756,2.146322898036293,0.5411818710469574,4.065072947971248,0.5551450776003708,4.988359627447253
Brother Hubbard North,1217,Average,"['Cafe', 'European', 'Middle Eastern']",Middle Eastern,+353 1 441 1112,/Restaurant_Review-g186605-d2700218-Reviews-Brother_Hubbard_North-Dublin_County_Dublin.html,7,3.556946389272198,0.002949852507374631,339,4.5,5,3.1697103254269496,2.7165203816715744,3.2917213970595114,2.7256176492341075,2.8490671848346234,2.9029579089554747,2.074778801435083,1.7631135693582454,2.2462969944226145,3.0170747023749853,3.4450864854590377
Camden Rotisserie,225,Cheap,['Gluten Free Options'],,+353 1 538 1022,/Restaurant_Review-g186605-d4418101-Reviews-Camden_Rotisserie-Dublin_County_Dublin.html,2,4.70809196841936,0.002941176470588236,340,4.5,5,2.188375859350495,1.6349428223023366,2.7431011642162595,1.8699388963230363,1.8993781232230824,2.131456611103576,2.003234704833873,1.6502048186111655,2.7390331093282203,0.4673807198959611,4.988359627447253
Arlington Hotel and Knightsbridge Bar,384,Average,"['Irish', 'Bar', 'European']",,+353 1 804 9100,/Restaurant_Review-g186605-d743272-Reviews-Arlington_Hotel_and_Knightsbridge_Bar-Dublin_County_Dublin.html,1,4.309885538520337,0.0029325513196480947,341,4.0,4,3.49355069923218,3.5968742090651404,3.522719389835617,3.042780430235895,3.616123734597792,3.1953421587783284,2.146322898036293,2.1612359882455907,3.007139524791565,3.0170747023749853,3.665173921307736
Oscars Cafe Bar Christchurch,171,Average,"['Irish', 'Bar', 'European']",,+353 1 555 1442,/Restaurant_Review-g186605-d7252291-Reviews-Oscars_Cafe_Bar_Christchurch-Dublin_County_Dublin.html,8,3.7376370649439807,0.002915451895043732,343,4.5,5,3.2874704613561243,2.5152966496959017,3.3590958116192087,2.6991874174839587,3.3239117156403952,2.8022204783442395,2.146322898036293,0.8701079952677055,2.260789233096309,3.0170747023749853,2.9782626877019576
Coppinger Row,593,Average,"['Irish', 'European', 'Vegetarian Friendly']",,+353 1 672 9884,/Restaurant_Review-g186605-d1747042-Reviews-Coppinger_Row-Dublin_County_Dublin.html,2,3.7376370649439807,0.0028985507246376808,345,4.0,4,3.1991503594092436,3.2698856446046736,3.9750904590221583,3.5746888442076417,3.4334912227494185,3.6806017330641567,3.362572540256859,1.2361312847899135,2.9781550474441763,1.1799780609549406,4.988359627447253
O'Shea's Merchant & Ned O'Sheas,715,Average,"['Irish', 'Bar', 'European']",,+353 1 679 3797,/Restaurant_Review-g186605-d696313-Reviews-O_Shea_s_Merchant_Ned_O_Sheas-Dublin_County_Dublin.html,8,3.7376370649439807,0.0028901734104046237,346,4.0,4,2.3159493399404343,1.9367784202658451,2.319604844126732,1.8930653491044167,2.5568551658772267,1.864870971559209,1.931690608232664,1.2407095488076545,1.4419777480325815,3.0170747023749853,2.9782626877019576
P.Mac's,262,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 1 475 8578,/Restaurant_Review-g186605-d7374342-Reviews-P_Mac_s-Dublin_County_Dublin.html,2,3.7376370649439807,0.002881844380403458,347,4.5,5,3.238403738052302,3.068661912629002,3.9750904590221583,3.247614726299549,3.5795972322281173,3.398045525252156,3.0048520572508104,1.043587470959709,3.036124002138953,1.07230263418177,4.988359627447253
Cafe en Seine,1731,Average,"['Irish', 'Bar', 'European']",,+353 1 677 4567,/Restaurant_Review-g186605-d696368-Reviews-Cafe_en_Seine-Dublin_County_Dublin.html,2,4.70809196841936,0.0028653295128939827,349,4.0,4,2.8556832962824843,3.068661912629002,3.5419692225669595,2.808212123453324,3.725703241706817,3.0294939498451967,3.291028443655649,2.0302519889579798,3.5433523557182527,0.8379360835891401,4.988359627447253
The Bailey Bar Dublin,450,Average,"['Irish', 'Bar', 'European']",,+353 1 670 4939,/Restaurant_Review-g186605-d696178-Reviews-The_Bailey_Bar_Dublin-Dublin_County_Dublin.html,1,2.3840174985956155,0.002857142857142857,350,4.0,4,2.531842922477254,2.012237319756722,1.8287341094775065,1.5527761153212492,2.082010635071456,1.5147469749225986,1.3593378354229857,1.8926077863167603,3.970873396592234,1.4594905420508568,3.665173921307736
Kennedy’s Bar & Restaurant,392,Average,"['Armenian', 'Vegetarian Friendly']",,+353 1 679 9057,/Restaurant_Review-g186605-d944904-Reviews-Kennedy_s_Bar_Restaurant-Dublin_County_Dublin.html,2,5.192846058932988,0.002840909090909091,352,4.0,4,2.551469611798783,2.6662144486776564,2.9740991569923656,2.104507203105608,3.470017725119093,2.1461986741198538,3.0048520572508104,0.6921313598720384,3.891166083886916,1.0041932209790534,4.988359627447253
Busker's,295,Average,"['Irish', 'Bar', 'European']",,+353 1 677 3333,/Restaurant_Review-g186605-d743284-Reviews-Busker_s-Dublin_County_Dublin.html,2,4.309885538520337,0.0028328611898017,353,4.0,4,3.5229907332144736,3.496262343077304,3.5900938043953152,3.3566394322689126,3.616123734597792,3.3046791261490602,3.362572540256859,3.190395982648254,3.079600718160036,3.0170747023749853,4.988359627447253
La Gondola Italian Restaurant,334,Average,"['Italian', 'Pizza', 'European']",Italian,+353 67 06812,/Restaurant_Review-g186605-d5863988-Reviews-La_Gondola_Italian_Restaurant-Dublin_County_Dublin.html,2,3.556946389272198,0.002824858757062147,354,4.0,4,3.846831107019703,3.2698856446046736,3.7152177171490384,3.5945115180202536,3.76222974407649,3.549151671169008,2.5040433810423406,1.7357076589537133,2.7607714673387616,3.0170747023749853,4.988359627447253
Beshoff Bros,320,Cheap,"['Irish', 'Seafood', 'European']",Seafood,+353 1 679 8485,/Restaurant_Review-g186605-d9819750-Reviews-Beshoff_Bros-Dublin_County_Dublin.html,4,4.47928335330697,0.0028169014084507052,355,4.0,4,2.0117356554567327,1.1821894253570742,1.982732771328244,1.3710682720389753,1.64369260663536,1.56020166922279,1.0016173524169367,0.3578969852329772,3.6737825037815024,0.40963672626494096,4.262322752328455
The Rustic Stone,3231,Average,"['Steakhouse', 'Irish', 'European']",Steakhouse,+353 1 707 9596,/Restaurant_Review-g186605-d1906594-Reviews-The_Rustic_Stone-Dublin_County_Dublin.html,2,3.7376370649439807,0.002808988764044944,356,4.0,4,3.5328040778752383,3.2950386111016323,3.946215709925145,3.597815296989022,3.616123734597792,3.7321989536211313,3.0048520572508104,0.7995025732173429,2.8477248993809274,1.5485679368096217,4.988359627447253
Trinity Bar,584,Average,"['Irish', 'Bar', 'European']",,+353 1 679 4455,/Restaurant_Review-g186605-d3403593-Reviews-Trinity_Bar-Dublin_County_Dublin.html,2,4.309885538520337,0.0028011204481792717,357,4.0,4,3.356163873981476,3.3201915775985915,3.36872072798488,3.1782353679554083,3.8718092511855136,3.0049238448180664,3.8633812164653274,3.349915781780666,3.325968775612839,2.6286348935757538,4.988359627447253
The Mint Bar,245,Average,"['Irish', 'Bar', 'International']",,+353 1 645 1322,/Restaurant_Review-g186605-d3166175-Reviews-The_Mint_Bar-Dublin_County_Dublin.html,2,4.309885538520337,0.002793296089385475,358,4.0,4,3.5328040778752383,3.395650477089468,3.3783456443505515,3.1881467048617136,3.506544227488768,3.1093467911833708,3.577204830060488,3.349915781780666,3.2679998209180616,3.0170747023749853,4.988359627447253
J2 grill & Sushi bar,237,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 791 9759,/Restaurant_Review-g186605-d3929244-Reviews-J2_grill_Sushi_bar-Dublin_County_Dublin.html,1,4.775867576613491,0.0027855153203342627,359,4.0,4,2.139309136046672,1.7607076547871316,1.896108524037204,1.4107136196641987,2.118537137441131,1.4545502176061291,1.8601465116314533,1.9476254545236429,4.7824387623191145,3.0170747023749853,3.665173921307736
Chesterfields Restaurant,157,Average,"['European', 'Vegetarian Friendly', 'Vegan Options']",European,+353 1 677 2324,/Restaurant_Review-g186605-d4891277-Reviews-Chesterfields_Restaurant-Dublin_County_Dublin.html,7,1.6895028538020893,0.0027777777777777783,360,4.5,5,0.9224543981118678,1.0815775593692378,1.135740131149188,0.8193371842546167,1.2419010805689386,0.7776438241086819,0.3577204830060488,1.2407095488076545,0.31882925082127433,3.0170747023749853,3.4450864854590377
Kafka Cafe Bar,156,Average,"['European', 'Vegetarian Friendly', 'Gluten Free Options']",European,+353 1 497 7057,/Restaurant_Review-g186605-d1009908-Reviews-Kafka_Cafe_Bar-Dublin_County_Dublin.html,6,2.3043684925763053,0.002770083102493075,361,4.5,5,1.0107745000587487,0.5030593299391805,1.2223643784402278,0.8589825318798399,0.9496890616115412,1.0859986421991703,0.9300732558157268,0.576577587225588,1.1303946165481544,0.28562087485876964,3.2442425394411707
Caffe Amore,224,Average,"['Italian', 'Pizza', 'Cafe']",Italian,+353 1 475 0505,/Restaurant_Review-g186605-d8715605-Reviews-Caffe_Amore-Dublin_County_Dublin.html,2,3.7376370649439807,0.0027624309392265192,362,4.5,5,3.2482170827130665,2.9428970801442063,3.792217048074408,3.4623603592695087,3.3604382180100694,3.5479231659176516,3.1479402504532286,0.8111176227071831,2.9346783314230933,1.3146464694399198,4.988359627447253
Brasserie Sixty6,2344,Average,"['Irish', 'International', 'European']",,+353 1 400 5878,/Restaurant_Review-g186605-d943803-Reviews-Brasserie_Sixty6-Dublin_County_Dublin.html,2,3.7376370649439807,0.0027548209366391185,363,4.0,4,3.49355069923218,3.144120812119878,3.946215709925145,3.5515623914262617,3.3604382180100694,3.6228619862504,3.1479402504532286,0.7630787657814729,2.8694632573914687,1.4270492000181767,4.988359627447253
Oscars Cafe Bar,930,Average,"['Irish', 'Bar', 'European']",,+353 1 699 1999,/Restaurant_Review-g186605-d4283332-Reviews-Oscars_Cafe_Bar-Dublin_County_Dublin.html,7,3.556946389272198,0.0027472527472527475,364,4.0,4,2.0117356554567327,2.112849185744558,1.9634829385969013,1.486700535945877,1.753272113744384,1.5405455852010856,1.216249642220566,1.9939974891551584,1.0651795425165302,2.0372509362282893,3.4450864854590377
Angelina's,428,Average,"['Italian', 'Pizza', 'European']",Italian,+353 1 660 2262,/Restaurant_Review-g186605-d8861788-Reviews-Angelina_s-Dublin_County_Dublin.html,4,4.47928335330697,0.00273224043715847,366,4.0,4,2.0411756894390267,1.3331072243388282,2.001982604059586,1.3512455982263636,1.534113099526336,1.5614301744741466,1.0731614490181465,0.31903959826482536,3.369445491633922,0.4363555538667565,4.262322752328455
The Woolshed,305,Average,"['Bar', 'Pub', 'Vegetarian Friendly']",,+353 1 872 4325,/Restaurant_Review-g186605-d1017789-Reviews-The_Woolshed-Dublin_County_Dublin.html,1,3.556946389272198,0.0027247956403269754,367,4.0,4,2.6790430923887225,2.7416733481685336,2.83935032787297,2.1837978983560538,2.4838021611378767,2.3710151351180984,1.5024260286254052,1.9033612396481057,1.7970375955380915,1.304579559485619,3.665173921307736
The Norseman,459,Average,"['Irish', 'Bar', 'European']",,+353 1 671 5135,/Restaurant_Review-g186605-d7723335-Reviews-The_Norseman-Dublin_County_Dublin.html,2,3.556946389272198,0.002717391304347826,368,4.0,4,4.023471310913465,3.395650477089468,3.830716713537091,3.7101437819271545,3.2143322085313706,3.7248279221129916,2.7902197674471805,1.25465010553583,2.615849080601819,3.0170747023749853,4.988359627447253
Sushida St Andrews Street,40,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 67 78790,/Restaurant_Review-g186605-d15212352-Reviews-Sushida_St_Andrews_Street-Dublin_County_Dublin.html,2,3.556946389272198,0.002710027100271003,369,5.0,5,3.552430767196767,3.3453445440955503,3.9943402917535007,3.7861306982088334,3.470017725119093,3.7801106584240354,3.6487489266616975,1.2050056768995203,2.985401166781023,1.5196686159799846,4.988359627447253
House Dublin,380,Average,"['Irish', 'Bar', 'European']",,+353 1 905 9090,/Restaurant_Review-g186605-d4909573-Reviews-House_Dublin-Dublin_County_Dublin.html,2,4.661462109081946,0.0027027027027027037,370,4.0,4,2.0706157234213203,1.5343309563145004,2.4351038405147847,1.658497042321845,1.8993781232230824,1.872242003067348,1.7170583184290342,0.7975989956620635,4.123041902666025,0.4030484009571065,4.988359627447253
Cafe Oasis,169,Cheap,"['Lebanese', 'Cafe', 'Mediterranean']",Middle Eastern,+353 1 874 0070,/Restaurant_Review-g186605-d4736446-Reviews-Cafe_Oasis-Dublin_County_Dublin.html,7,3.556946389272198,0.0026954177897574125,371,4.5,5,2.0804290680820845,2.037390286253681,1.934608189499888,1.6419781474780015,2.0089576303321066,1.6375975000582512,1.216249642220566,0.96261947752318,1.2680708839482502,1.2690924232680771,3.4450864854590377
KC Peaches Cafe Nassau Street,870,Average,"['Irish', 'Pizza', 'Cafe']",Italian,+353 1 633 6872,/Restaurant_Review-g186605-d1508053-Reviews-KC_Peaches_Cafe_Nassau_Street-Dublin_County_Dublin.html,2,5.116043937671367,0.0026881720430107533,372,4.0,4,3.1304569467838914,3.2195797116107547,3.580468888029644,2.8643763659223898,4.017915260664212,2.997552813309927,4.578822182477425,3.349915781780666,3.4129222076550048,1.1607129226432005,4.988359627447253
Yamamori - South City,862,Average,"['Japanese', 'Sushi', 'Asian']",Asian,+353 1 475 5001,/Restaurant_Review-g186605-d716036-Reviews-Yamamori_South_City-Dublin_County_Dublin.html,2,3.7376370649439807,0.00267379679144385,374,4.0,4,3.513177388553709,3.244732678107714,3.955840626290817,3.521828380707344,3.5795972322281173,3.6978008065831482,3.0048520572508104,0.7460836930469189,2.7897559446861497,1.5375482957592368,4.988359627447253
Thai Orchid,561,Average,"['Asian', 'Thai', 'Vegetarian Friendly']",Asian,+353 1 671 9969,/Restaurant_Review-g186605-d1024714-Reviews-Thai_Orchid-Dublin_County_Dublin.html,2,4.309885538520337,0.0026666666666666666,375,4.0,4,3.5229907332144736,3.395650477089468,3.387970560716222,3.2343996104244743,3.506544227488768,3.1560299907349187,3.5056607334592784,3.349915781780666,3.2824920595917564,3.0170747023749853,4.988359627447253
The Auld Dubliner,1197,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 1 677 0527,/Restaurant_Review-g186605-d696174-Reviews-The_Auld_Dubliner-Dublin_County_Dublin.html,2,3.556946389272198,0.002659574468085107,376,4.0,4,3.915524519645056,3.6471801420590575,3.744092466246052,3.6804097712082378,3.83528274881584,3.627776007255826,2.9333079606496,1.508971072874174,2.7607714673387616,3.0170747023749853,4.988359627447253
Arlington Hotel O'Connell Bridge Restaurant,399,Average,"['Irish', 'Bar', 'European']",,+353 1 804 9100,/Restaurant_Review-g186605-d5509822-Reviews-Arlington_Hotel_O_Connell_Bridge_Restaurant-Dublin_County_Dublin.html,1,4.309885538520337,0.002652519893899204,377,4.0,4,3.513177388553709,3.5968742090651404,3.5708439716639733,3.151805136205259,3.6526502369674665,3.2543104108434417,2.2894110912387124,2.067849248012757,2.985401166781023,3.0170747023749853,3.665173921307736
Mad Egg,184,Average,['American'],American,+353 1 558 5221,/Restaurant_Review-g186605-d14924630-Reviews-Mad_Egg-Dublin_County_Dublin.html,2,4.70809196841936,0.002645502645502645,378,4.0,4,2.060802378760556,1.5846368893084184,2.6853516660222327,1.7609141903536718,2.045484132701781,2.0651173275303227,1.8601465116314533,2.557187619679898,2.920186092749399,0.4384444307437064,4.988359627447253
The Italian Connection,582,Average,"['Italian', 'Pizza', 'Mediterranean']",Italian,+353 1 878 7125,/Restaurant_Review-g186605-d941005-Reviews-The_Italian_Connection-Dublin_County_Dublin.html,1,2.1403419318582046,0.0026385224274406327,379,4.0,4,3.9449645536273485,2.7165203816715744,2.8008506624102862,2.3060377202004934,2.3376961516591788,2.4176983346696463,2.003234704833873,2.310286746055632,3.166554150202201,2.0499922065556118,3.665173921307736
Wallace's Taverna,707,Average,"['Italian', 'Pizza', 'Mediterranean']",Italian,+353 1 873 0040,/Restaurant_Review-g186605-d2296668-Reviews-Wallace_s_Taverna-Dublin_County_Dublin.html,1,3.556946389272198,0.002631578947368421,380,4.0,4,3.7290709710905294,3.395650477089468,3.878841295365448,3.2806525159872346,3.4334912227494185,3.5270385766445917,2.360955187839922,2.310286746055632,2.5506340065701947,3.0170747023749853,3.665173921307736
The Exchequer,516,Average,"['Irish', 'Bar', 'European']",,+353 1 670 6787,/Restaurant_Review-g186605-d1674804-Reviews-The_Exchequer-Dublin_County_Dublin.html,2,3.7376370649439807,0.002617801047120419,382,4.0,4,3.709444281769,3.2950386111016323,3.8980911280967896,3.7398777926460727,3.506544227488768,3.8009952476970965,3.1479402504532286,0.8416873823569513,2.825986541370386,1.6704386479987452,4.988359627447253
Terra Madre Cafe,416,Average,"['Italian', 'Mediterranean', 'European']",Italian,+353 1 873 5300,/Restaurant_Review-g186605-d2357294-Reviews-Terra_Madre_Cafe-Dublin_County_Dublin.html,1,3.556946389272198,0.0026109660574412533,383,4.0,4,3.5916841458398254,3.3453445440955503,3.6093436371266567,3.2839562949560035,3.2143322085313706,3.4103305777657207,2.2894110912387124,1.5727304139815337,2.7607714673387616,3.0170747023749853,3.665173921307736
Di Luca,108,Average,"['Italian', 'Mediterranean', 'European']",Italian,+353 1 475 8385,/Restaurant_Review-g186605-d12081773-Reviews-Di_Luca-Dublin_County_Dublin.html,2,4.70809196841936,0.0026041666666666665,384,4.5,5,2.777176538996368,2.2889199512232707,3.0029739060893785,2.3390755098881804,2.8490671848346234,2.535634838799873,3.4341166368580684,1.192140847608778,3.152061911528508,0.5745918208068008,4.988359627447253
Chez Max,693,Average,"['French', 'European', 'Vegetarian Friendly']",European,+353 1 633 7215,/Restaurant_Review-g186605-d799923-Reviews-Chez_Max-Dublin_County_Dublin.html,2,3.556946389272198,0.002597402597402597,385,4.0,4,3.778137694394352,3.2195797116107547,3.878841295365448,3.442537685456897,3.689176739337141,3.5258100713932343,2.647131574244761,0.8052682167741987,2.608602961264972,2.5333261225396706,4.988359627447253
Azteca,193,Average,"['Mexican', 'Latin', 'Vegetarian Friendly']",Mexican,+353 1 670 9476,/Restaurant_Review-g186605-d2243870-Reviews-Azteca-Dublin_County_Dublin.html,2,3.7376370649439807,0.0025906735751295338,386,4.5,5,3.3267238399991825,2.7919792811624515,3.5323443062012885,2.785085670671944,3.689176739337141,2.92261399297718,2.2178669946375025,0.7394957575674759,2.3115120684542387,2.7074056948628886,4.988359627447253
Fish Shop,120,Average,"['Irish', 'Seafood', 'Gluten Free Options']",Seafood,+353 1 430 8594,/Restaurant_Review-g186605-d8875371-Reviews-Fish_Shop-Dublin_County_Dublin.html,7,3.556946389272198,0.002577319587628866,388,4.5,5,2.050989034099791,1.9870843532597628,2.0404822695222697,1.536257220477406,1.8628516208534085,1.5208895011793813,1.3593378354229857,2.4451940012997557,1.1014101392007658,3.0170747023749853,3.4450864854590377
Farmer Browns Kilternan Pub,79,Average,['Vegetarian Friendly'],,+353 1 567 6956,/Restaurant_Review-g186605-d19079450-Reviews-Farmer_Browns_Kilternan_Pub-Dublin_County_Dublin.html,6,2.292463506428602,0.002570694087403599,389,4.5,5,0.7654408835396349,0.35214153095742634,1.0587408002238194,0.6145028881909624,0.5844240379147947,0.8710102232117781,0.28617638640483906,0.5438174970423161,0.9854722298112116,0.26024594344911656,3.2442425394411707
Happy Food,100,Cheap,"['Cafe', 'Healthy', 'Vegetarian Friendly']",,+353 85 863 0292,/Restaurant_Review-g186605-d15263109-Reviews-Happy_Food-Dublin_County_Dublin.html,2,4.70809196841936,0.002564102564102564,390,4.5,5,2.3944560972265503,1.9116254537688857,2.7238513314849166,2.0120013919800868,2.1550636398108054,2.2371080627202367,2.360955187839922,1.587637811270458,3.079600718160036,0.4887493409980175,4.988359627447253
Little Caesars,272,Average,"['Italian', 'Pizza', 'European']",Italian,+353 1 670 4534,/Restaurant_Review-g186605-d696284-Reviews-Little_Caesars-Dublin_County_Dublin.html,2,3.7376370649439807,0.0025575447570332483,391,4.0,4,3.0715768788193043,3.1944267451137964,3.9077160444624615,3.217880715580632,3.506544227488768,3.3943600094980857,3.362572540256859,1.5226889917184845,3.2824920595917564,0.9538581585318618,4.988359627447253
The Waterloo Bar,224,Average,"['Irish', 'Bar', 'Pub']",Irish,+353 1 660 0650,/Restaurant_Review-g186605-d982469-Reviews-The_Waterloo_Bar-Dublin_County_Dublin.html,4,4.47928335330697,0.002544529262086514,393,4.0,4,1.74677534961609,1.106730525866197,1.6843603639924398,1.255436008132074,1.2784275829386134,1.3796113972733806,1.0016173524169367,0.31278391986747583,3.2317692242338265,0.4023857014212424,4.262322752328455
Bar Rua,182,Average,"['Irish', 'Bar', 'European']",,+353 1 441 4425,/Restaurant_Review-g186605-d10161982-Reviews-Bar_Rua-Dublin_County_Dublin.html,2,3.7376370649439807,0.0025380710659898475,394,4.5,5,3.0519501894977754,3.244732678107714,3.9750904590221583,3.151805136205259,3.5430707298584427,3.4471857353064164,3.5056607334592784,1.4377320951848354,3.188292508212744,0.9789871887660772,4.988359627447253
Token,237,Average,"['American', 'Bar', 'Street Food']",American,+353 1 532 2699,/Restaurant_Review-g186605-d12516415-Reviews-Token-Dublin_County_Dublin.html,7,3.556946389272198,0.002531645569620253,395,4.0,4,2.0706157234213203,2.012237319756722,1.982732771328244,1.4900043149146456,1.753272113744384,1.4987764066549636,1.3593378354229857,2.1612359882455907,0.9709799911375172,3.0170747023749853,3.4450864854590377
